Date,Region,City,State,Lat,Lon,Umbrella_Revenue,Umbrella_Units,Non_Umbrella_Revenue,Non_Umbrella_Units,Observed_Precip_In,Is_Rainy,Verified_Match
2026-09-09,UK,Swindon,England,51.558,-1.7812,10.370000000000001,0,0.0,0.0,0.0,False,False
2026-09-09,US,Aberdeen,South Dakota,45.4647,-98.4865,0.08,0,0.01,0.0,0.0,False,False
2026-09-09,US,Albuquerque,New Mexico,35.0845,-106.6511,2.75,0,0.25,0.0,0.0,False,False
2026-09-09,US,Alexandria,Virginia,38.8048,-77.0469,7.52,0,0.68,0.0,0.0,False,False
2026-09-09,US,Alpharetta,Georgia,34.0754,-84.2941,2.35,0,0.21,0.0,0.0,False,False
2026-09-09,US,Ames,Iowa,42.0347,-93.6199,0.41000000000000003,0,0.04,0.0,0.795275590551181,True,True
2026-09-09,US,Anchorage,Alaska,61.2181,-149.9003,0.66,0,0.06,0.0,0.1535433070866141,False,False
2026-09-09,US,Ann Arbor,Michigan,42.2776,-83.7409,2.44,0,0.22,0.0,0.6732283464566929,True,True
2026-09-09,US,Annapolis,Maryland,38.9786,-76.4918,1.7,0,0.15,0.0,0.0,False,False
2026-09-09,US,Appleton,Wisconsin,44.2619,-88.4154,0.52,0,0.05,0.0,0.0,False,False
2026-09-09,US,Arlington,Virginia,38.881,-77.1043,5.37,0,0.48,0.0,0.0,False,False
2026-09-09,US,Astoria,New York,40.772,-73.9301,2.42,0,0.22,0.0,0.0196850393700787,False,False
2026-09-09,US,Atlanta,Georgia,33.749,-84.388,10.65,0,0.96,0.0,0.0,False,False
2026-09-09,US,Aurora,Colorado,39.7294,-104.8319,1.19,0,0.11,0.0,0.0,False,False
2026-09-09,US,Austin,Texas,30.2672,-97.7431,13.69,0,1.23,0.0,0.0078740157480314,False,False
2026-09-09,US,Baltimore,Maryland,39.2904,-76.6122,3.27,0,0.29,0.0,0.0,False,False
2026-09-09,US,Bangor,Maine,44.7988,-68.7726,0.26,0,0.02,0.0,0.0,False,False
2026-09-09,US,Barrington,Rhode Island,41.7407,-71.3087,0.68,0,0.06,0.0,0.0,False,False
2026-09-09,US,Baton Rouge,Louisiana,30.4433,-91.1875,3.69,0,0.33,0.0,0.0236220472440944,False,False
2026-09-09,US,Beaverton,Oregon,45.4871,-122.8037,1.08,0,0.1,0.0,0.0,False,False
2026-09-09,US,Bellevue,Nebraska,41.1367,-95.8908,0.21,0,0.02,0.0,0.2952755905511811,True,True
2026-09-09,US,Bellevue,Washington,47.6104,-122.2007,2.38,0,0.21,0.0,0.0,False,False
2026-09-09,US,Bentonville,Arkansas,36.3728,-94.2088,1.25,0,0.12,0.0,0.0,False,False
2026-09-09,US,Berkley,Massachusetts,41.8459,-71.0828,0.92,0,0.08,0.0,0.0,False,False
2026-09-09,US,Bethesda,Maryland,38.9807,-77.1003,3.42,0,0.31,0.0,0.0,False,False
2026-09-09,US,Billings,Montana,45.7833,-108.5007,0.54,0,0.05,0.0,0.0,False,False
2026-09-09,US,Birmingham,Alabama,33.5207,-86.8025,3.29,0,0.3,0.0,0.0,False,False
2026-09-09,US,Bismarck,North Dakota,46.8083,-100.7837,0.23,0,0.02,0.0,0.0,False,False
2026-09-09,US,Bloomfield Hills,Michigan,42.5836,-83.2455,1.58,0,0.14,0.0,0.4409448818897637,True,True
2026-09-09,US,Bloomington,Indiana,39.1653,-86.5264,1.31,0,0.12,0.0,0.1102362204724409,False,False
2026-09-09,US,Boca Raton,Florida,26.3587,-80.0831,5.3,0,0.48,0.0,0.5984251968503936,True,True
2026-09-09,US,Boise,Idaho,43.6135,-116.2034,1.46,0,0.13,0.0,0.0,False,False
2026-09-09,US,Boston,Massachusetts,42.3584,-71.0598,8.780000000000001,0,0.79,0.0,0.0,False,False
2026-09-09,US,Bowling Green,Kentucky,36.9903,-86.4436,0.6,0,0.05,0.0,0.0039370078740157,False,False
2026-09-09,US,Bozeman,Montana,45.6796,-111.0386,0.43,0,0.04,0.0,0.0,False,False
2026-09-09,US,Broken Arrow,Oklahoma,36.0526,-95.7908,0.77,0,0.07,0.0,0.0,False,False
2026-09-09,US,Bronx,New York,40.8499,-73.8664,4.01,0,0.37,0.0,0.0433070866141732,False,False
2026-09-09,US,Brooklyn,New York,40.6501,-73.9496,34.6,3,3.12,0.0,0.0236220472440944,False,False
2026-09-09,US,Burlington,Vermont,44.4759,-73.2121,0.31,0,0.03,0.0,0.3149606299212598,True,True
2026-09-09,US,Cambridge,Massachusetts,42.3751,-71.1056,3.15,0,0.28,0.0,0.0,False,False
2026-09-09,US,Carmel,Indiana,39.9784,-86.118,2.41,0,0.22,0.0,0.0590551181102362,False,False
2026-09-09,US,Carson City,Nevada,39.1638,-119.7674,0.2,0,0.02,0.0,0.0,False,False
2026-09-09,US,Casper,Wyoming,42.8666,-106.3131,0.11,0,0.01,0.0,0.0,False,False
2026-09-09,US,Cedar Rapids,Iowa,42.0083,-91.6441,0.89,0,0.08,0.0,0.9330708661417324,True,True
2026-09-09,US,Chapel Hill,North Carolina,35.9132,-79.0558,2.0700000000000003,0,0.19,0.0,0.0,False,False
2026-09-09,US,Charleston,South Carolina,32.7763,-79.9328,2.8400000000000003,0,0.25,0.0,0.0944881889763779,False,False
2026-09-09,US,Charleston,West Virginia,38.3498,-81.6326,0.35,0,0.03,0.0,0.0984251968503936,False,False
2026-09-09,US,Charlotte,North Carolina,35.2271,-80.8431,9.32,0,0.84,0.0,0.0,False,False
2026-09-09,US,Chattanooga,Tennessee,35.0456,-85.3097,1.63,0,0.15,0.0,0.0,False,False
2026-09-09,US,Chesterfield,Missouri,38.6631,-90.5771,1.36,0,0.12,0.0,0.0629921259842519,False,False
2026-09-09,US,Cheyenne,Wyoming,41.14,-104.8202,0.43,0,0.04,0.0,0.0,False,False
2026-09-09,US,Chicago,Illinois,41.85,-87.65,25.99,0,2.35,0.0,0.437007874015748,True,True
2026-09-09,US,Cincinnati,Ohio,39.1271,-84.5144,6.56,0,0.59,0.0,0.0039370078740157,False,False
2026-09-09,US,Cleveland,Ohio,41.4995,-81.6954,1.32,0,0.12,0.0,0.1102362204724409,False,False
2026-09-09,US,Cody,Wyoming,44.5263,-109.0565,0.12,0,0.01,0.0,0.0,False,False
2026-09-09,US,Coeur D'Alene,Idaho,47.6777,-116.7805,0.11,0,0.01,0.0,0.0,False,False
2026-09-09,US,Colorado Springs,Colorado,38.8339,-104.8214,2.57,0,0.23,0.0,0.0629921259842519,False,False
2026-09-09,US,Columbia,South Carolina,34.0007,-81.0348,2.02,0,0.18,0.0,0.0,False,False
2026-09-09,US,Columbus,Ohio,39.9612,-82.9988,5.49,0,0.49,0.0,0.1535433070866141,False,False
2026-09-09,US,Cordova,Alaska,60.5432,-145.7587,0.26,0,0.02,0.0,0.2283464566929133,True,True
2026-09-09,US,Cranston,Rhode Island,41.7798,-71.4373,0.35,0,0.03,0.0,0.0,False,False
2026-09-09,US,Dallas,Texas,32.7831,-96.8067,13.29,0,1.19,0.0,0.0,False,False
2026-09-09,US,Dayton,Ohio,39.759,-84.1916,2.09,0,0.19,0.0,0.0708661417322834,False,False
2026-09-09,US,Decatur,Georgia,33.7748,-84.2963,1.76,0,0.16,0.0,0.0,False,False
2026-09-09,US,Denver,Colorado,39.7392,-104.9847,4.97,0,0.45,0.0,0.0039370078740157,False,False
2026-09-09,US,Des Moines,Iowa,41.6005,-93.6091,0.58,0,0.06,0.0,0.3700787401574803,True,True
2026-09-09,US,Dickinson,North Dakota,46.8792,-102.7896,0.22,0,0.02,0.0,0.0,False,False
2026-09-09,US,Downers Grove,Illinois,41.8089,-88.0112,1.3,0,0.12,0.0,0.4763779527559055,True,True
2026-09-09,US,Doylestown,Pennsylvania,40.3101,-75.1299,1.4300000000000002,0,0.13,0.0,0.0,False,False
2026-09-09,US,Dublin,Ohio,40.0992,-83.1141,1.4300000000000002,0,0.13,0.0,0.1102362204724409,False,False
2026-09-09,US,Durham,North Carolina,35.994,-78.8986,1.98,0,0.18,0.0,0.0,False,False
2026-09-09,US,Eagle,Idaho,43.6954,-116.354,0.41000000000000003,0,0.04,0.0,0.0,False,False
2026-09-09,US,Eagle Mountain,Utah,40.3144,-111.9849,0.12,0,0.01,0.0,0.0,False,False
2026-09-09,US,East Greenwich,Rhode Island,41.6604,-71.4559,0.32,0,0.03,0.0,0.0,False,False
2026-09-09,US,Eden Prairie,Minnesota,44.8547,-93.4708,0.7300000000000001,0,0.07,0.0,0.0314960629921259,False,False
2026-09-09,US,Edmond,Oklahoma,35.6528,-97.4781,3.36,0,0.3,0.0,0.0,False,False
2026-09-09,US,Eliot,Maine,43.1531,-70.8001,0.21,0,0.02,0.0,0.0118110236220472,False,False
2026-09-09,US,Elkhorn,Nebraska,41.345,-96.256,0.51,0,0.05,0.0,0.8070866141732284,True,True
2026-09-09,US,Essex Junction,Vermont,44.4906,-73.111,0.21,0,0.02,0.0,0.4251968503937008,True,True
2026-09-09,US,Eugene,Oregon,44.0521,-123.0868,1.11,0,0.1,0.0,0.0,False,False
2026-09-09,US,Evanston,Illinois,42.0411,-87.6901,1.56,0,0.14,0.0,0.1968503937007873,False,False
2026-09-09,US,Ewa Beach,Hawaii,21.3156,-158.0072,1.45,0,0.13,0.0,0.0,False,False
2026-09-09,US,Exeter,New Hampshire,42.9815,-70.9478,0.32,0,0.03,0.0,0.0039370078740157,False,False
2026-09-09,US,Fairbanks,Alaska,64.8378,-147.7164,0.18,0,0.01,0.0,0.3228346456692913,True,True
2026-09-09,US,Fairfax,Virginia,38.8462,-77.3064,2.61,0,0.24,0.0,0.0,False,False
2026-09-09,US,Fairfield,Connecticut,41.1412,-73.2637,1.37,0,0.12,0.0,0.0078740157480314,False,False
2026-09-09,US,Fairhope,Alabama,30.523,-87.9033,0.88,0,0.08,0.0,0.0,False,False
2026-09-09,US,Falmouth,Maine,43.7295,-70.242,0.35,0,0.03,0.0,0.0118110236220472,False,False
2026-09-09,US,Fargo,North Dakota,46.8772,-96.7898,0.5700000000000001,0,0.05,0.0,0.0275590551181102,False,False
2026-09-09,US,Fayetteville,Arkansas,36.0626,-94.1574,0.84,0,0.08,0.0,0.0039370078740157,False,False
2026-09-09,US,Fort Collins,Colorado,40.5853,-105.0844,1.24,0,0.11,0.0,0.0,False,False
2026-09-09,US,Fort Wayne,Indiana,41.1306,-85.1289,1.8,0,0.16,0.0,0.0866141732283464,False,False
2026-09-09,US,Fort Worth,Texas,32.7254,-97.3208,5.5200000000000005,0,0.5,0.0,0.0,False,False
2026-09-09,US,Franklin,Tennessee,35.9251,-86.8689,2.68,0,0.24,0.0,0.0275590551181102,False,False
2026-09-09,US,Gilbert,Arizona,33.3528,-111.789,1.19,0,0.11,0.0,0.0078740157480314,False,False
2026-09-09,US,Grand Forks,North Dakota,47.9253,-97.0328,0.1,0,0.01,0.0,0.0314960629921259,False,False
2026-09-09,US,Grand Rapids,Michigan,42.9634,-85.6681,2.67,0,0.24,0.0,0.3228346456692913,True,True
2026-09-09,US,Great Falls,Montana,47.5002,-111.3008,0.26,0,0.02,0.0,0.0,False,False
2026-09-09,US,Greenville,South Carolina,34.8526,-82.394,3.1599999999999997,0,0.29,0.0,0.0,False,False
2026-09-09,US,Greenwich,Connecticut,41.0265,-73.6285,3.7199999999999998,0,0.33,0.0,0.0157480314960629,False,False
2026-09-09,US,Gulfport,Mississippi,30.3674,-89.0928,0.56,0,0.05,0.0,0.0157480314960629,False,False
2026-09-09,US,Hampton,New Hampshire,42.9376,-70.8389,0.51,0,0.05,0.0,0.0039370078740157,False,False
2026-09-09,US,Hattiesburg,Mississippi,31.3271,-89.2903,0.31,0,0.03,0.0,0.0039370078740157,False,False
2026-09-09,US,Henderson,Nevada,36.0397,-114.9819,1.93,0,0.17,0.0,0.0,False,False
2026-09-09,US,Hoboken,New Jersey,40.744,-74.0324,2.69,0,0.24,0.0,0.0,False,False
2026-09-09,US,Honolulu,Hawaii,21.3069,-157.8583,7.39,0,0.67,0.0,0.0118110236220472,False,False
2026-09-09,US,Houston,Texas,29.7633,-95.3633,24.48,0,2.21,0.0,0.2244094488188976,True,True
2026-09-09,US,Huntington,West Virginia,38.4192,-82.4452,0.43,0,0.04,0.0,0.0236220472440944,False,False
2026-09-09,US,Huntsville,Alabama,34.7304,-86.5859,2.65,0,0.24,0.0,0.0314960629921259,False,False
2026-09-09,US,Hurricane,West Virginia,38.4326,-82.0201,0.21,0,0.02,0.0,0.0275590551181102,False,False
2026-09-09,US,Hyde Park,Vermont,44.5939,-72.6165,0.19,0,0.02,0.0,0.1653543307086614,False,False
2026-09-09,US,Indianapolis,Indiana,39.7684,-86.158,4.27,0,0.39,0.0,0.0708661417322834,False,False
2026-09-09,US,Iowa City,Iowa,41.6611,-91.5302,0.65,0,0.06,0.0,0.7637795275590551,True,True
2026-09-09,US,Jackson,Mississippi,32.2988,-90.1848,0.34,0,0.03,0.0,0.0,False,False
2026-09-09,US,Jersey City,New Jersey,40.7282,-74.0776,5.18,0,0.47,0.0,0.0,False,False
2026-09-09,US,Jonesboro,Arkansas,35.8423,-90.7043,0.84,0,0.08,0.0,0.0,False,False
2026-09-09,US,Kailua,Hawaii,21.4024,-157.7405,1.02,0,0.09,0.0,0.0669291338582677,False,False
2026-09-09,US,Kalispell,Montana,48.1958,-114.3129,0.31,0,0.03,0.0,0.0039370078740157,False,False
2026-09-09,US,Kaneohe,Hawaii,21.3999,-157.799,0.97,0,0.09,0.0,0.0669291338582677,False,False
2026-09-09,US,Kansas City,Missouri,39.0997,-94.5786,2.6,0,0.23,0.0,0.0236220472440944,False,False
2026-09-09,US,Knoxville,Tennessee,35.9606,-83.9207,3.63,0,0.33,0.0,0.0,False,False
2026-09-09,US,Kuna,Idaho,43.4918,-116.4201,0.66,0,0.06,0.0,0.0,False,False
2026-09-09,US,Lafayette,Louisiana,30.2241,-92.0198,2.14,0,0.19,0.0,0.0787401574803149,False,False
2026-09-09,US,Lake Oswego,Oregon,45.4207,-122.6706,1.58,0,0.14,0.0,0.0,False,False
2026-09-09,US,Lancaster,Pennsylvania,40.0379,-76.3055,1.57,0,0.14,0.0,0.0,False,False
2026-09-09,US,Las Cruces,New Mexico,32.3123,-106.7783,0.63,0,0.06,0.0,0.0354330708661417,False,False
2026-09-09,US,Las Vegas,Nevada,36.175,-115.1372,5.29,0,0.48,0.0,0.0,False,False
2026-09-09,US,Lawrence,Kansas,38.9717,-95.2352,0.63,0,0.06,0.0,0.1220472440944882,False,False
2026-09-09,US,Leawood,Kansas,38.9667,-94.6169,0.55,0,0.05,0.0,0.0748031496062992,False,False
2026-09-09,US,Lennox,South Dakota,43.3541,-96.892,0.16,0,0.01,0.0,0.0,False,False
2026-09-09,US,Lewes,Delaware,38.7746,-75.1393,0.8200000000000001,0,0.07,0.0,0.0,False,False
2026-09-09,US,Lexington,Kentucky,37.9887,-84.4777,3.1999999999999997,0,0.29,0.0,0.0078740157480314,False,False
2026-09-09,US,Lincoln,Nebraska,40.8,-96.667,0.94,0,0.08,0.0,0.1692913385826771,False,False
2026-09-09,US,Little Rock,Arkansas,34.7465,-92.2896,2.28,0,0.21,0.0,0.0039370078740157,False,False
2026-09-09,US,Littleton,Colorado,39.6133,-105.0166,1.4400000000000002,0,0.13,0.0,0.0078740157480314,False,False
2026-09-09,US,Los Alamos,New Mexico,35.8881,-106.307,0.3,0,0.03,0.0,0.0787401574803149,False,False
2026-09-09,US,Los Angeles,California,34.0522,-118.2437,21.41,0,1.93,0.0,0.0,False,False
2026-09-09,US,Louisville,Kentucky,38.2542,-85.7594,4.66,0,0.42,0.0,0.0039370078740157,False,False
2026-09-09,US,Macomb,Michigan,42.7009,-82.9591,0.8200000000000001,0,0.07,0.0,0.3897637795275591,True,True
2026-09-09,US,Madison,Alabama,34.6993,-86.7483,1.04,0,0.09,0.0,0.0354330708661417,False,False
2026-09-09,US,Madison,Mississippi,32.4618,-90.1154,0.65,0,0.06,0.0,0.0,False,False
2026-09-09,US,Madison,South Dakota,44.0061,-97.114,0.11,0,0.01,0.0,0.0,False,False
2026-09-09,US,Madison,Wisconsin,43.073,-89.4012,1.81,0,0.16,0.0,0.4488188976377953,True,True
2026-09-09,US,Manchester,New Hampshire,42.9956,-71.4548,0.7300000000000001,0,0.07,0.0,0.0078740157480314,False,False
2026-09-09,US,Marietta,Georgia,33.9526,-84.5499,4.96,0,0.45,0.0,0.0,False,False
2026-09-09,US,Memphis,Tennessee,35.1495,-90.049,2.85,0,0.26,0.0,0.0039370078740157,False,False
2026-09-09,US,Meridian,Idaho,43.6121,-116.3915,0.88,0,0.08,0.0,0.0,False,False
2026-09-09,US,Mesa,Arizona,33.4223,-111.8226,1.25,0,0.11,0.0,0.0039370078740157,False,False
2026-09-09,US,Metairie,Louisiana,29.9841,-90.1528,1.32,0,0.12,0.0,0.0118110236220472,False,False
2026-09-09,US,Miami,Florida,25.7743,-80.1937,23.95,0,2.16,0.0,0.2007874015748031,True,True
2026-09-09,US,Middlesboro,Kentucky,36.6084,-83.7166,0.2,0,0.02,0.0,0.0629921259842519,False,False
2026-09-09,US,Middletown,Delaware,39.4496,-75.7163,0.43,0,0.04,0.0,0.0,False,False
2026-09-09,US,Mililani,Hawaii,21.4504,-158.015,0.79,0,0.07,0.0,0.0275590551181102,False,False
2026-09-09,US,Milwaukee,Wisconsin,43.0389,-87.9065,2.2800000000000002,0,0.21,0.0,0.3818897637795275,True,True
2026-09-09,US,Minneapolis,Minnesota,44.98,-93.2638,4.6,0,0.41,0.0,0.0196850393700787,False,False
2026-09-09,US,Minnetonka,Minnesota,44.9133,-93.5033,0.56,0,0.05,0.0,0.0314960629921259,False,False
2026-09-09,US,Missoula,Montana,46.8722,-113.994,0.22,0,0.02,0.0,0.0,False,False
2026-09-09,US,Mobile,Alabama,30.6944,-88.043,1.4300000000000002,0,0.13,0.0,0.0,False,False
2026-09-09,US,Morgantown,West Virginia,39.6295,-79.9559,0.9,0,0.08,0.0,0.0236220472440944,False,False
2026-09-09,US,Morristown,New Jersey,40.7968,-74.4815,1.8,0,0.16,0.0,0.0,False,False
2026-09-09,US,Mount Pleasant,South Carolina,32.7941,-79.8626,1.87,0,0.17,0.0,0.0354330708661417,False,False
2026-09-09,US,Myrtle Beach,South Carolina,33.6891,-78.8867,2.1799999999999997,0,0.2,0.0,0.0,False,False
2026-09-09,US,Naperville,Illinois,41.7859,-88.1473,2.68,0,0.24,0.0,0.3622047244094488,True,True
2026-09-09,US,Naples,Florida,26.1423,-81.796,6.74,0,0.61,0.0,0.7125984251968505,True,True
2026-09-09,US,Nashua,New Hampshire,42.7654,-71.4676,0.75,0,0.07,0.0,0.0039370078740157,False,False
2026-09-09,US,Nashville,Tennessee,36.1659,-86.7844,6.26,0,0.56,0.0,0.0393700787401574,False,False
2026-09-09,US,New Canaan,Connecticut,41.1468,-73.4948,1.47,0,0.13,0.0,0.0196850393700787,False,False
2026-09-09,US,New Castle,Delaware,39.6595,-75.5636,0.88,0,0.08,0.0,0.0,False,False
2026-09-09,US,New Orleans,Louisiana,29.9546,-90.0751,2.8600000000000003,0,0.26,0.0,0.0118110236220472,False,False
2026-09-09,US,New York,New York,40.7143,-74.006,69.52,11,6.28,1.0,0.0,False,False
2026-09-09,US,Newark,Delaware,39.6837,-75.7497,0.96,0,0.09,0.0,0.0,False,False
2026-09-09,US,Norman,Oklahoma,35.2226,-97.4395,1.02,0,0.09,0.0,0.0,False,False
2026-09-09,US,North Las Vegas,Nevada,36.1989,-115.1175,0.19,0,0.02,0.0,0.0,False,False
2026-09-09,US,Norwalk,Connecticut,41.1176,-73.4079,1.21,0,0.11,0.0,0.0078740157480314,False,False
2026-09-09,US,Oakland,California,37.8044,-122.2708,5.91,0,0.53,0.0,0.0,False,False
2026-09-09,US,Oklahoma City,Oklahoma,35.4676,-97.5164,2.02,0,0.18,0.0,0.0,False,False
2026-09-09,US,Olathe,Kansas,38.8814,-94.8191,1.04,0,0.09,0.0,0.0551181102362204,False,False
2026-09-09,US,Omaha,Nebraska,41.2563,-95.9404,2.05,0,0.19,0.0,0.3661417322834646,True,True
2026-09-09,US,Orlando,Florida,28.5383,-81.3792,8.64,0,0.78,0.0,0.6377952755905512,True,True
2026-09-09,US,Overland Park,Kansas,38.9822,-94.6708,1.9,0,0.17,0.0,0.0708661417322834,False,False
2026-09-09,US,Paducah,Kentucky,37.0834,-88.6,0.7300000000000001,0,0.07,0.0,0.0472440944881889,False,False
2026-09-09,US,Papillion,Nebraska,41.1544,-96.0422,0.32,0,0.03,0.0,0.4645669291338583,True,True
2026-09-09,US,Park City,Utah,40.6461,-111.498,0.65,0,0.06,0.0,0.0,False,False
2026-09-09,US,Philadelphia,Pennsylvania,39.9524,-75.1636,9.65,0,0.87,0.0,0.0,False,False
2026-09-09,US,Phoenix,Arizona,33.4484,-112.074,4.04,0,0.36,0.0,0.0078740157480314,False,False
2026-09-09,US,Pittsburgh,Pennsylvania,40.4406,-79.9959,5.99,0,0.54,0.0,0.0905511811023622,False,False
2026-09-09,US,Plymouth,Michigan,42.3714,-83.4702,0.97,0,0.09,0.0,0.7598425196850394,True,True
2026-09-09,US,Plymouth,Minnesota,45.0105,-93.4555,1.08,0,0.1,0.0,0.0039370078740157,False,False
2026-09-09,US,Portland,Maine,43.6574,-70.2589,0.8200000000000001,0,0.07,0.0,0.0118110236220472,False,False
2026-09-09,US,Portland,Oregon,45.5234,-122.6762,9.04,0,0.82,0.0,0.0,False,False
2026-09-09,US,Portsmouth,New Hampshire,43.077,-70.7577,0.45,0,0.04,0.0,0.0118110236220472,False,False
2026-09-09,US,Princeton,New Jersey,40.3487,-74.659,1.35,0,0.12,0.0,0.0,False,False
2026-09-09,US,Providence,Rhode Island,41.824,-71.4128,1.31,0,0.12,0.0,0.0,False,False
2026-09-09,US,Raleigh,North Carolina,35.7721,-78.6386,5.9399999999999995,0,0.53,0.0,0.0,False,False
2026-09-09,US,Rapid City,South Dakota,44.0805,-103.231,0.29,0,0.03,0.0,0.0,False,False
2026-09-09,US,Reading,Massachusetts,42.5256,-71.0953,8.39,0,0.76,0.0,0.0,False,False
2026-09-09,US,Reno,Nevada,39.5296,-119.8138,1.75,0,0.16,0.0,0.0,False,False
2026-09-09,US,Richmond,Virginia,37.5538,-77.4603,4.18,0,0.38,0.0,0.0,False,False
2026-09-09,US,Rock Springs,Wyoming,41.5875,-109.2029,0.3,0,0.03,0.0,0.0,False,False
2026-09-09,US,Rockville,Maryland,39.084,-77.1528,1.83,0,0.17,0.0,0.0,False,False
2026-09-09,US,Rogers,Arkansas,36.332,-94.1185,0.92,0,0.08,0.0,0.0,False,False
2026-09-09,US,Saint Charles,Missouri,38.7839,-90.4812,1.0,0,0.09,0.0,0.0433070866141732,False,False
2026-09-09,US,Saint Louis,Missouri,38.6517,-90.2053,4.45,0,0.4,0.0,0.1102362204724409,False,False
2026-09-09,US,Saint Paul,Minnesota,44.9444,-93.0933,2.33,0,0.21,0.0,0.0275590551181102,False,False
2026-09-09,US,Salem,Oregon,44.9429,-123.0351,0.95,0,0.09,0.0,0.0,False,False
2026-09-09,US,Salt Lake City,Utah,40.7608,-111.891,1.49,0,0.14,0.0,0.0,False,False
2026-09-09,US,San Antonio,Texas,29.4241,-98.4936,6.76,0,0.61,0.0,0.0118110236220472,False,False
2026-09-09,US,San Diego,California,32.7157,-117.1647,10.9,0,0.98,0.0,0.0,False,False
2026-09-09,US,San Francisco,California,37.7749,-122.4194,22.06,0,1.99,0.0,0.0,False,False
2026-09-09,US,San Jose,California,37.3394,-121.895,8.68,0,0.79,0.0,0.0,False,False
2026-09-09,US,Sandy,Utah,40.5916,-111.8841,0.51,0,0.05,0.0,0.0,False,False
2026-09-09,US,Santa Fe,New Mexico,35.687,-105.9378,0.9,0,0.08,0.0,0.0511811023622047,False,False
2026-09-09,US,Savannah,Georgia,32.0835,-81.0998,2.85,0,0.26,0.0,0.2874015748031496,True,True
2026-09-09,US,Scarborough,Maine,43.5781,-70.3217,0.52,0,0.05,0.0,0.0118110236220472,False,False
2026-09-09,US,Scottsdale,Arizona,33.5092,-111.899,3.32,0,0.3,0.0,0.0078740157480314,False,False
2026-09-09,US,Seattle,Washington,47.6062,-122.3321,13.61,0,1.23,0.0,0.0,False,False
2026-09-09,US,Sheridan,Wyoming,44.7972,-106.9562,0.35,0,0.03,0.0,0.0,False,False
2026-09-09,US,Shreveport,Louisiana,32.5251,-93.7502,2.57,0,0.23,0.0,0.0039370078740157,False,False
2026-09-09,US,Silver Spring,Maryland,38.9907,-77.0261,1.95,0,0.18,0.0,0.0,False,False
2026-09-09,US,Sioux Falls,South Dakota,43.55,-96.7003,0.52,0,0.05,0.0,0.0,False,False
2026-09-09,US,Sitka,Alaska,57.0532,-135.3309,0.13,0,0.01,0.0,2.6417322834645667,True,True
2026-09-09,US,Somerville,Massachusetts,42.3876,-71.0995,1.6199999999999999,0,0.15,0.0,0.0,False,False
2026-09-09,US,South Burlington,Vermont,44.467,-73.171,0.41000000000000003,0,0.04,0.0,0.3149606299212598,True,True
2026-09-09,US,South Jordan,Utah,40.5622,-111.9297,0.8200000000000001,0,0.07,0.0,0.0,False,False
2026-09-09,US,Southaven,Mississippi,34.989,-90.0126,0.36,0,0.03,0.0,0.0,False,False
2026-09-09,US,Spokane,Washington,47.6569,-117.425,0.87,0,0.08,0.0,0.0,False,False
2026-09-09,US,Springfield,Missouri,37.2153,-93.2982,1.0,0,0.09,0.0,0.0157480314960629,False,False
2026-09-09,US,Stamford,Connecticut,41.0534,-73.5387,1.4400000000000002,0,0.13,0.0,0.0157480314960629,False,False
2026-09-09,US,Staten Island,New York,40.5623,-74.1399,4.37,0,0.39,0.0,0.0,False,False
2026-09-09,US,Stowe,Vermont,44.4653,-72.6846,0.3,0,0.03,0.0,0.1929133858267716,False,False
2026-09-09,US,Tacoma,Washington,47.2529,-122.4443,1.98,0,0.18,0.0,0.0,False,False
2026-09-09,US,Tampa,Florida,27.9475,-82.4584,6.16,0,0.56,0.0,0.5393700787401574,True,True
2026-09-09,US,Tijeras,New Mexico,35.0809,-106.3881,0.25,0,0.02,0.0,0.0039370078740157,False,False
2026-09-09,US,Tucson,Arizona,32.2217,-110.9265,3.54,0,0.32,0.0,0.0039370078740157,False,False
2026-09-09,US,Tulsa,Oklahoma,36.154,-95.9928,3.98,0,0.36,0.0,0.0,False,False
2026-09-09,US,Vancouver,Washington,45.6387,-122.6615,2.39,0,0.21,0.0,0.0,False,False
2026-09-09,US,Virginia Beach,Virginia,36.8529,-75.978,4.23,0,0.38,0.0,0.0,False,False
2026-09-09,US,Warwick,Rhode Island,41.7001,-71.4162,0.39,0,0.03,0.0,0.0,False,False
2026-09-09,US,Washington,District of Columbia,38.8951,-77.0364,15.59,0,1.41,0.0,0.0,False,False
2026-09-09,US,Wasilla,Alaska,61.5809,-149.4415,0.11,0,0.01,0.0,0.2283464566929133,True,True
2026-09-09,US,Waukesha,Wisconsin,43.0117,-88.2315,0.5700000000000001,0,0.05,0.0,0.2519685039370078,True,True
2026-09-09,US,West Chester,Pennsylvania,39.961,-75.608,1.56,0,0.14,0.0,0.0,False,False
2026-09-09,US,West Des Moines,Iowa,41.5772,-93.7113,0.47,0,0.04,0.0,0.3503937007874015,True,True
2026-09-09,US,West Fargo,North Dakota,46.875,-96.9004,0.34,0,0.03,0.0,0.0275590551181102,False,False
2026-09-09,US,West Lafayette,Indiana,40.4259,-86.9081,0.8200000000000001,0,0.07,0.0,0.0669291338582677,False,False
2026-09-09,US,Westfield,New Jersey,40.659,-74.3474,1.64,0,0.15,0.0,0.0,False,False
2026-09-09,US,Wheeling,West Virginia,40.064,-80.7209,0.51,0,0.05,0.0,0.0236220472440944,False,False
